id,age,checking_status,class,credit_amount,credit_history,duration,employment,existing_credits,feat01,feat02,feat03,feat04,feat05,feat06,feat07,feat08,feat09,feat10,foreign_worker,housing,installment_commitment,job,num_dependents,other_parties,other_payment_plans,own_telephone,personal_status,property_magnitude,purpose,residence_since,savings_status
1776,48,'0<=X<200',good,1665,'critical/other existing credit',24,'>=7',2,0.7925674821446954,0.6371985763584387,0.29082321709353753,0.6753404495035438,0.8056661328343555,0.8340346589379359,0.8090317515177016,1.432018528013465,0.9053072829075173,0.6658476085446036,yes,own,4,'unskilled resident',1,none,none,none,'male single','life insurance',radio/tv,2,'<100'
1777,63,'no checking',good,2288,'critical/other existing credit',12,'>=7',2,0.5292799078991637,0.5492029552725667,0.7577052730743602,1.4115742095015673,1.576890727464384,1.3590592216368012,0.6432976527446739,0.5681642476981715,0.8410186769671302,0.7267382863669909,yes,own,2,'unskilled resident',1,none,none,yes,'male single','real estate',radio/tv,4,'<100'
1778,21,'<0',bad,2012,'existing paid',24,'1<=X<4',1,0.600124942627476,0.35332888389516515,1.1976512645792603,1.1601147979884823,1.5082870999148676,1.1154602172935184,0.803652852198708,0.7972850096032953,0.36571783911717204,0.2732248233554351,yes,rent,2,'unskilled resident',2,none,none,none,'male single','real estate',radio/tv,4,'<100'
1779,41,'0<=X<200',good,5879,'critical/other existing credit',42,'4<=X<7',2,0.6650206652090996,0.6413459102870442,0.6083585025439474,1.1869299354062313,0.9415406768438032,1.1014112100477176,1.0331083733677136,1.1847767388929715,1.1729163264913178,0.6379043065301447,yes,own,2,'unskilled resident',1,none,bank,none,'female div/dep/mar','real estate',business,1,'<100'
1780,28,'no checking',good,1600,'existing paid',24,'<1',1,0.12345880302018701,0.6942790193663089,1.3108650485041395,1.2262120311510427,1.065126390094759,1.0498299941779885,1.2718210540303811,1.2784050512187752,0.806894197411318,0.5011548234545767,yes,own,4,skilled,1,none,none,none,'male mar/wid','real estate','new car',2,'<100'
1781,44,'<0',bad,1765,'all paid',18,'1<=X<4',1,0.5330829293570591,0.36115521135677786,1.347089607349397,1.1214142338179915,0.9456227412479699,0.6335085109864034,0.6756186522595393,1.58915570052589,0.7433916296365354,0.48010895622542427,yes,own,4,skilled,1,none,bank,none,'male single',car,furniture/equipment,3,'<100'
1782,25,'0<=X<200',good,2977,'existing paid',30,'>=7',1,0.4958354442491304,0.5962755114869208,1.514675704774708,0.8852974637371186,0.8833868239277377,0.9475794568328662,0.43683847198001324,1.4237142437366246,0.853831695289327,0.577955000681563,yes,own,2,skilled,1,none,none,none,'female div/dep/mar',car,radio/tv,4,'no known savings'
1783,49,'<0',good,545,'existing paid',6,'>=7',1,0.1368918858733334,0.6693109000643978,0.6027978350094595,0.9402304771093722,1.140513076093968,0.8878225432233804,1.1042366879346908,0.41232299353304797,1.098684473214638,0.3643809178587315,yes,own,2,skilled,1,none,bank,yes,'female div/dep/mar','life insurance',furniture/equipment,1,'<100'
1784,22,'<0',good,3364,'existing paid',18,'<1',1,0.6109441985467269,0.4813014295364682,1.0722117034230312,1.2274297173110416,1.421539776281145,1.7413532484650407,0.8196554540739092,1.0596286386459162,0.9988628971837322,0.7069037551502193,yes,rent,1,skilled,1,none,none,none,'female div/dep/mar',car,furniture/equipment,4,'<100'
1785,25,'<0',good,2418,'existing paid',9,'1<=X<4',1,0.39664277284931404,0.8193930347367632,1.2603250751562065,1.280617607639773,1.6408774593923283,1.3447106059819331,0.718728594436849,0.820136459827468,0.8476464842187735,0.5012237528532444,yes,own,3,skilled,1,none,none,none,'male single','real estate',furniture/equipment,2,'<100'
1786,28,'0<=X<200',bad,4431,'critical/other existing credit',30,unemployed,2,0.6038533151876541,0.3957217472496283,0.7532566625490418,0.7045325490789375,0.7648774437542798,0.8162204558913599,1.4917488446158016,0.7293582172403532,1.149091612035598,0.3850416185736397,yes,own,4,'high qualif/self emp/mgmt',1,none,none,none,'male mar/wid',car,'new car',2,'<100'
1787,47,'no checking',good,3361,'existing paid',18,'>=7',3,0.5615424217840297,0.5803041025256463,0.9312011739525866,1.2251451857994176,1.1156423019424242,1.1988657235319475,0.7821817623383622,1.4373124744856072,0.7453735758478839,0.39450946410263465,yes,own,4,skilled,2,none,bank,yes,'male single','life insurance',furniture/equipment,4,'<100'
1788,25,'0<=X<200',good,3126,'existing paid',18,'<1',1,0.8858306854051924,0.4253635069100787,0.6163859458705286,1.3822015632722486,1.3461701535909307,0.5374115512290872,1.1920337862590822,1.1012179671102567,0.7798438093853152,0.3137427307587869,yes,rent,1,skilled,1,none,none,none,'male mar/wid','real estate',radio/tv,3,'500<=X<1000'
1789,27,'no checking',good,3758,'critical/other existing credit',18,'4<=X<7',2,0.21145760615083686,0.7634297882714988,0.8235221005080048,1.0081082026644665,0.8236017466353835,0.45521608678071374,0.6949578641152419,1.0125571785522247,1.4458153131002407,0.8339310325268373,yes,own,3,skilled,1,none,none,none,'male single',car,'used car',1,'<100'
1790,29,'no checking',good,3194,'existing paid',15,'1<=X<4',1,0.45481739731811555,0.45655819341911325,1.3154215154419246,1.2353903051168649,1.3803883945362125,1.1812710452054924,1.1425884194253755,1.2112931408779049,0.919707828118109,0.7147662480480496,yes,own,3,skilled,1,none,none,none,'male single','no known property','new car',2,'no known savings'
1791,39,'<0',good,1021,'critical/other existing credit',6,'4<=X<7',2,0.37207911807097066,0.5808749678450555,0.5122817775543873,1.2910740727504801,1.3604687970855536,1.3590315140480091,1.2424818518294143,0.5320755709903623,0.71031151657076,0.24585682278974486,yes,own,3,'unskilled resident',1,none,none,yes,'female div/dep/mar','real estate','new car',4,'>=1000'
1792,32,'no checking',good,7251,'delayed previously',48,'>=7',2,0.5573782330594047,0.3955660410198843,0.7924848737335723,0.7181802270416437,1.0229504002365464,0.6555658760917855,0.9849689985082914,0.6136987643744731,1.2955283431549427,0.3182111632713732,yes,own,3,skilled,2,none,bank,none,'male single',car,radio/tv,3,'no known savings'
1793,22,'no checking',good,2211,'existing paid',9,'<1',1,0.5609422332641152,0.5524725678954965,0.9707437593275676,1.4662776068771728,0.871510788261292,0.791694967373467,1.1348090302291625,1.010524874146824,0.7743868485445606,0.5510893351327052,yes,rent,2,skilled,1,none,none,none,'female div/dep/mar','life insurance',furniture/equipment,4,'100<=X<500'
1794,30,'0<=X<200',bad,4968,'critical/other existing credit',48,'1<=X<4',1,0.6641119382779124,0.7220911986447761,0.546288033556875,0.7775500877235011,1.1721827962125426,0.5868248960106298,1.019103552222421,0.902362026781367,1.0112278694610253,0.3847076853138951,yes,own,2,'high qualif/self emp/mgmt',1,none,none,yes,'female div/dep/mar',car,furniture/equipment,3,'<100'
1795,40,'0<=X<200',good,7739,'critical/other existing credit',18,unemployed,2,0.5698211144475709,0.624830925903536,0.7481560289332574,0.47033583845160865,1.4656458999424782,1.4234482931617234,1.3813647374509304,1.5849224177238466,1.0142308773167565,0.4629621753730343,yes,own,4,'high qualif/self emp/mgmt',1,none,stores,yes,'male single','life insurance',furniture/equipment,4,'<100'
1796,32,'<0',good,2350,'all paid',24,'4<=X<7',1,0.683632305162228,0.6348937723319996,1.3166180745209177,0.6286833227082054,1.2398003134644577,1.1471448399539677,0.7457476697105727,1.1116415645874282,1.0616510013332427,0.934726551259713,yes,own,2,skilled,1,none,bank,none,'male single',car,'new car',3,'100<=X<500'
1797,46,'<0',bad,4041,'existing paid',48,'4<=X<7',1,0.5931572431132941,0.722863348661187,0.7733490928176829,1.4606729439710162,1.0624033417664247,0.5172613721575978,0.9171023922972013,1.3422484194226778,0.5479289449247513,0.4594247205924201,yes,'for free',4,skilled,2,none,none,none,'male single','no known property','new car',4,'<100'
1798,25,'0<=X<200',good,1731,'existing paid',9,'>=7',1,0.44226665401802967,0.787452029265026,0.8548926570788579,1.2615879510666534,1.230962071181954,1.056529202735155,0.7667989942420753,1.236222022958879,1.299300389025819,0.6027772623195953,yes,own,4,skilled,1,none,none,none,'female div/dep/mar','real estate',radio/tv,4,'<100'
1799,34,'0<=X<200',bad,2250,'delayed previously',24,unemployed,1,0.5237140262377356,0.40055301513138386,0.6437182118157597,1.5395487446223957,1.3509315976042073,1.5439710855546491,1.5735654432140882,0.7816550350380038,0.6128284288159072,0.4930225065347016,yes,own,3,'high qualif/self emp/mgmt',1,none,none,yes,'female div/dep/mar','life insurance',furniture/equipment,2,'<100'
1800,35,'no checking',good,7150,'critical/other existing credit',33,'4<=X<7',2,0.548590019761242,0.6183731433209575,0.7136120460751662,1.2305164753136049,1.2703776513974718,0.9266630535382738,0.4762662288700026,0.943876072283147,0.9130397956334821,0.4672101544057785,yes,own,3,'high qualif/self emp/mgmt',1,none,none,yes,'male single',car,'used car',2,'<100'
1801,24,'no checking',good,2059,'critical/other existing credit',6,'1<=X<4',1,0.45445427654649295,0.4784873173931249,0.6522387542302832,1.0071959725446469,0.7500021325353088,1.2988256413992525,1.3804015259245546,1.0366965985190602,1.147244768474002,0.7548144699264838,yes,own,1,skilled,1,none,none,none,'male mar/wid',car,'new car',2,'500<=X<1000'
1802,46,'>=200',good,1444,'critical/other existing credit',6,'>=7',2,0.28942971041013865,0.4051817924015367,0.9290109917085735,1.2054164096184619,1.5269927327195039,0.8142647764962074,1.0504218226066961,1.3792641972313184,0.9622792251279803,0.529459697150743,no,own,1,skilled,2,none,none,none,'male single','real estate','new car',4,'<100'
1803,29,'no checking',good,2743,'existing paid',24,'<1',1,0.4593269186754846,0.5985742878618545,0.5592293930089132,1.3174304407446211,1.1332494029696332,1.2840069743766884,0.6423720160347146,0.727973275817066,0.7685701384780894,0.6528248503216991,yes,own,4,'high qualif/self emp/mgmt',1,none,none,yes,'female div/dep/mar','no known property','used car',1,'<100'
1804,28,'<0',good,1296,'existing paid',15,'1<=X<4',1,0.4494085570063424,0.7712334382140791,1.0654954944689394,1.048946888501675,0.6407019617602903,1.3378274497514573,0.5594400499924235,1.1582427967406472,0.6517987952344092,0.8166822145933711,yes,rent,2,skilled,1,none,none,none,'female div/dep/mar',car,'new car',4,'<100'
1805,36,'no checking',good,780,'critical/other existing credit',6,'>=7',2,0.37467918572316417,0.4253997180691554,1.308850707667377,1.0247543507779104,0.8933015740303045,0.8884480477997445,0.4960121202392354,1.0863060505401432,1.0541614505450654,0.36647078828443846,yes,'for free',4,skilled,1,none,none,none,'male single','no known property',radio/tv,4,'no known savings'
1806,23,'0<=X<200',bad,14419,'existing paid',6,unemployed,1,0.6683124493888227,0.7963833157566862,0.9140852228197359,0.8456770602368362,1.1877702360947735,1.0947924375985085,1.2033717699556206,0.6705591787067527,1.097542933198101,0.40415558336429613,yes,own,1,'unemp/unskilled non res',1,none,none,yes,'male single','life insurance','new car',2,'no known savings'
1807,34,'<0',good,2737,'existing paid',24,'4<=X<7',1,0.47472705208411287,0.5257320306335154,0.7826318284965935,1.1057425491997868,1.3053307068422226,1.1996795232116497,1.500302169918743,0.8917997600735547,1.3101125891856653,0.31273737242298927,yes,'for free',2,'high qualif/self emp/mgmt',1,none,none,yes,'male single','no known property','used car',1,'<100'
1808,28,'no checking',bad,3007,'existing paid',36,'1<=X<4',1,0.45797704028672326,0.5494507918621182,1.0342883234397555,0.6654082188706141,0.39940437596109535,0.8224027262769715,1.0955568701455176,1.1048727792169764,1.362224266149833,0.4193776411696837,yes,own,4,'high qualif/self emp/mgmt',1,none,none,yes,'female div/dep/mar',car,furniture/equipment,2,'<100'
1809,22,'no checking',bad,322,'existing paid',18,unemployed,1,0.3861702009200748,0.41805507851627133,1.2884404130021854,0.7113017798407857,1.200353278280641,0.9324744896471956,0.40031148312676035,0.8103953662530274,1.1548757959888076,0.3645113597016363,yes,rent,3,skilled,1,'co applicant',none,none,'female div/dep/mar','real estate',radio/tv,4,'<100'
1810,24,'no checking',good,1154,'critical/other existing credit',6,'4<=X<7',2,0.40964966260525093,0.5847325735531881,1.2889778271622567,0.9256145012007486,1.0908932082599225,0.8225790651659215,1.4811147046903366,1.2448068354840385,1.244442168894563,0.5082163105436852,yes,rent,1,skilled,1,none,none,yes,'female div/dep/mar',car,radio/tv,2,'<100'
1811,25,'no checking',good,5563,'existing paid',24,'1<=X<4',1,0.297236342984305,0.5956984113667142,1.5993386987905172,0.9392853566951952,0.5919606648704732,1.144995205338191,1.0617892423349247,0.8830026993514998,0.8612472584408117,0.5182064208697883,yes,own,4,skilled,1,none,stores,none,'male single',car,furniture/equipment,1,'100<=X<500'
1812,29,'<0',bad,1040,'existing paid',24,'>=7',1,0.40081507235050623,0.509038053658187,1.105772764465246,0.6892976371417631,1.6394292777383583,1.2191797660224803,0.8609797845738332,0.8637840881411172,1.37278563759717,0.42069681087463595,yes,own,4,skilled,1,none,bank,none,'female div/dep/mar',car,'new car',2,'no known savings'
1813,25,'0<=X<200',bad,1536,'existing paid',12,'1<=X<4',1,0.6607174011344646,0.47455778366832513,1.0118246438678926,1.563468741265344,0.4675364180172606,1.0672525351184143,0.6072601328803586,0.7065385462435153,0.7823235540301867,0.6088831519927664,yes,own,2,skilled,1,none,none,yes,'male mar/wid','real estate',radio/tv,1,'no known savings'
1814,32,'0<=X<200',good,2423,'existing paid',27,'<1',1,0.3106991574284768,0.7240145244054806,0.4417184777108782,1.0616692632248599,0.4284151688074837,0.712260183473,0.9490953756089197,0.9876970233182208,0.8831369010046155,0.552687473765467,yes,own,4,skilled,2,none,none,yes,'female div/dep/mar','life insurance',business,1,'<100'
1815,30,'<0',good,1682,'existing paid',12,'1<=X<4',1,0.4662364352960542,0.5307587626645703,1.0011809461264725,1.2492939634682347,0.8842917547277025,1.2041669870527656,0.5824607917884191,1.535011527186652,1.0780492660299401,0.5560066938308745,yes,own,2,skilled,1,'co applicant',none,none,'female div/dep/mar','life insurance',furniture/equipment,3,'<100'
1816,23,'>=200',good,1065,'existing paid',12,'1<=X<4',1,0.3098439349322391,0.45627883011780074,1.055776095471573,0.8521496556460281,1.4713625070511975,0.9032640488449669,0.8583325317958248,0.6910228034121285,0.2587379303172481,0.7291422629813129,yes,rent,3,skilled,1,none,none,none,'male mar/wid','real estate',radio/tv,4,'<100'
1817,42,'0<=X<200',bad,8523,'no credits/all paid',27,'>=7',2,0.550499239100562,0.6442854578991791,0.685770504467488,1.1462278601835356,1.5452708381774758,1.0922157792325449,0.5499069924104663,1.5597091462935513,0.7252544059770301,0.33775445958010386,yes,'for free',2,'high qualif/self emp/mgmt',1,none,none,yes,'female div/dep/mar','no known property',business,4,'<100'
1818,30,'no checking',good,8113,'existing paid',36,'1<=X<4',1,0.4680206439432447,0.7232263048114966,0.9704884956711319,1.5498378978458387,0.8326226080241798,1.2265652654262371,1.404632788445755,0.6903272989203953,0.8205760552911767,0.4192552682458197,yes,own,1,skilled,1,none,bank,none,'female div/dep/mar','life insurance','used car',2,'<100'
1819,49,'0<=X<200',good,2942,'critical/other existing credit',12,'<1',2,0.4478287483526915,0.6405185354093894,0.6702606053436228,1.334016329048359,1.09989179877646,1.3553007855000259,1.5388506553501138,1.4971271420693721,1.3164256900798326,0.5028449563155752,yes,own,1,'unskilled resident',2,none,bank,none,'male single','real estate','new car',3,'<100'
1820,33,'no checking',bad,850,'critical/other existing credit',12,'>=7',1,0.7549729376310987,0.5698824718775918,1.1075925444398074,1.2394130910682901,0.7706281909535061,1.006296807246295,0.5566655891997971,0.5679535068345138,0.7793054057988482,0.3025437396291125,yes,own,4,'unskilled resident',2,none,bank,none,'female div/dep/mar','life insurance',radio/tv,3,'no known savings'
1821,30,'<0',good,1714,'existing paid',12,'1<=X<4',1,0.5170156650747831,0.802744246512502,1.4280279485501364,0.32970381145476746,0.9543362392688615,0.9523924087161062,0.8398862424061755,0.5444803637585328,0.7361205213414533,0.5054294245585474,yes,own,2,skilled,1,'co applicant',none,none,'female div/dep/mar','life insurance',furniture/equipment,3,'<100'
1822,32,'no checking',good,3238,'existing paid',24,'>=7',1,0.5281427419066609,0.4706289188039189,0.6063543214064258,0.47104912485744993,0.8123457000206384,0.8906543364679271,1.0277801711187946,0.5141783713101404,0.6133401239320276,0.4290010439304375,yes,rent,4,skilled,1,none,none,yes,'male single','no known property',furniture/equipment,3,'500<=X<1000'
1823,30,'<0',good,1723,'critical/other existing credit',21,'>=7',2,0.4566859887467821,0.40158157269886097,1.018179487875439,0.4483031740138952,1.1384342638366565,1.1306860475610025,0.8797562181207609,1.0648121923479144,0.9754458510331168,0.44835670624615975,yes,own,4,skilled,1,none,none,yes,'male mar/wid',car,'new car',3,'<100'
